timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591772777319,1536,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-41,text,true,,1887,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,939,0,0
1591772778855,1655,/cgi-bin/login.pl-13,200,OK,Thread Group 1-41,text,true,,1035,725,49,49,http://localhost:1080/cgi-bin/login.pl,1196,0,0
1591772780510,1961,/cgi-bin/login.pl-14,200,OK,Thread Group 1-41,text,true,,1154,241,46,46,http://localhost:1080/cgi-bin/login.pl?intro=true,1681,0,0
1591772782471,1571,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-41,text,true,,1749,511,35,35,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1270,0,0
1591772782918,1140,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,true,,2825,951,35,35,null,0,0,0
1591772782918,1140,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-45,text,true,,2825,951,35,35,http://localhost:1080/cgi-bin/reservations.pl,904,0,0
1591772782480,1579,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,2825,996,35,35,null,0,0,0
1591772782480,1579,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-19,text,true,,2825,996,35,35,http://localhost:1080/cgi-bin/reservations.pl,1285,0,0
1591772782456,1609,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2825,996,34,34,null,0,1,0
1591772782456,1609,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-4,text,true,,2825,996,34,34,http://localhost:1080/cgi-bin/reservations.pl,1151,0,0
1591772782859,1210,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2825,996,33,33,null,0,0,0
1591772782859,1210,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-8,text,true,,2825,996,33,33,http://localhost:1080/cgi-bin/reservations.pl,897,0,0
1591772782466,1646,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,2825,996,32,32,null,0,0,0
1591772782466,1646,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-27,text,true,,2825,996,32,32,http://localhost:1080/cgi-bin/reservations.pl,1278,0,0
1591772776159,7950,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-12,,true,,6917,2576,32,32,null,0,3,0
1591772776159,1410,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-12,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,923,0,0
1591772777569,1308,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-12,text,true,,1887,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,725,0,0
1591772778878,1626,/cgi-bin/login.pl-13,200,OK,Thread Group 1-12,text,true,,1035,725,49,49,http://localhost:1080/cgi-bin/login.pl,1170,0,0
1591772780505,1972,/cgi-bin/login.pl-14,200,OK,Thread Group 1-12,text,true,,1154,241,45,45,http://localhost:1080/cgi-bin/login.pl?intro=true,1676,0,0
1591772782478,1634,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-12,text,true,,1749,511,32,32,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1118,0,0
1591772782441,1733,Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,2825,996,31,31,null,0,0,0
1591772782441,1733,/cgi-bin/reservations.pl-22,200,OK,Thread Group 1-39,text,true,,2825,996,31,31,http://localhost:1080/cgi-bin/reservations.pl,1594,0,0
1591772776366,7809,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-14,,true,,6919,2576,30,30,null,0,1,0
1591772776366,1667,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-14,text,true,,1092,512,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1293,0,0
