timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591775654998,1594,Registration,200,OK,Thread Group 1-8,text,true,,2887,689,50,50,http://localhost:1080/cgi-bin/login.pl,1342,0,120
1591775655007,1605,Registration,200,OK,Thread Group 1-20,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1398,0,109
1591775654994,1614,Registration,200,OK,Thread Group 1-19,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1482,0,125
1591775654632,1594,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2887,689,50,50,null,1342,408,120
1591775654790,1605,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,2879,689,50,50,null,1398,240,109
1591775654802,1614,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,2879,689,50,50,null,1482,219,125
1591775655006,1591,Registration,200,OK,Thread Group 1-15,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1329,0,113
1591775654779,1591,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,2879,689,50,50,null,1329,269,113
1591775655007,1752,Registration,200,OK,Thread Group 1-27,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1328,0,115
1591775654943,1752,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,2879,689,50,50,null,1328,66,115
1591775655007,1994,Registration,200,OK,Thread Group 1-28,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1410,0,111
1591775654948,1994,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-28,,true,,2879,689,50,50,null,1410,60,111
1591775655004,2256,Registration,200,OK,Thread Group 1-34,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1851,0,114
1591775655082,2178,Registration,200,OK,Thread Group 1-37,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1765,0,37
1591775655081,2178,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-37,,true,,2879,689,50,50,null,1765,4,37
1591775655003,2256,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-34,,true,,2879,689,50,50,null,1851,5,114
1591775655010,2259,Registration,200,OK,Thread Group 1-10,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1716,0,107
1591775654640,2259,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2879,689,50,50,null,1716,372,107
1591775655003,2272,Registration,200,OK,Thread Group 1-23,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1842,0,115
1591775654866,2272,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,2879,689,50,50,null,1842,138,115
1591775655010,2484,Registration,200,OK,Thread Group 1-33,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1849,0,111
1591775654916,2484,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,2879,689,50,50,null,1849,96,111
1591775655009,2491,Registration,200,OK,Thread Group 1-25,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1784,0,107
1591775655000,2500,Registration,200,OK,Thread Group 1-12,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1995,0,127
1591775654645,2500,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,2879,689,50,50,null,1995,357,127
1591775654900,2491,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,2879,689,50,50,null,1784,111,107
1591775655000,2508,Registration,200,OK,Thread Group 1-2,text,true,,2886,688,50,50,http://localhost:1080/cgi-bin/login.pl,1973,0,122
1591775654560,2508,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2886,688,50,50,null,1973,442,122
1591775655008,2519,Registration,200,OK,Thread Group 1-9,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1984,0,119
1591775654637,2519,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2879,689,50,50,null,1984,372,119
1591775655012,2521,Registration,200,OK,Thread Group 1-5,text,true,,2887,689,50,50,http://localhost:1080/cgi-bin/login.pl,1849,0,115
1591775654582,2521,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2887,689,50,50,null,1849,431,115
1591775655009,2528,Registration,200,OK,Thread Group 1-22,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2035,0,116
1591775654850,2528,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,2879,689,50,50,null,2035,161,116
1591775655092,2466,Registration,200,OK,Thread Group 1-38,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1770,0,24
1591775655085,2466,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,2879,689,50,50,null,1770,8,24
1591775654998,2572,Registration,200,OK,Thread Group 1-29,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2064,0,127
1591775654970,2572,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-29,,true,,2879,689,50,50,null,2064,29,127
1591775654985,2589,Registration,200,OK,Thread Group 1-18,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2071,0,146
1591775654795,2589,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,2879,689,50,50,null,2071,191,146
1591775654983,2640,Registration,200,OK,Thread Group 1-21,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2215,0,136
1591775654830,2640,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,2879,689,50,50,null,2215,154,136
1591775655005,2628,Registration,200,OK,Thread Group 1-3,text,true,,2887,689,50,50,http://localhost:1080/cgi-bin/login.pl,2375,0,118
1591775654584,2628,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2887,689,50,50,null,2375,423,118
1591775655006,2659,Registration,200,OK,Thread Group 1-6,text,true,,2887,689,50,50,http://localhost:1080/cgi-bin/login.pl,2201,0,114
1591775654588,2659,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2887,689,50,50,null,2201,419,114
1591775655364,2304,Registration,200,OK,Thread Group 1-48,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2124,0,2
1591775655080,2588,Registration,200,OK,Thread Group 1-36,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2295,0,37
1591775655006,2663,Registration,200,OK,Thread Group 1-24,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2474,0,122
1591775655079,2588,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,true,,2879,689,50,50,null,2295,3,37
1591775654897,2663,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,2879,689,50,50,null,2474,110,122
1591775655363,2304,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,2879,689,50,50,null,2124,2,2
1591775655052,2622,Registration,200,OK,Thread Group 1-35,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2308,0,72
1591775655043,2622,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,2879,689,50,50,null,2308,10,72
1591775654997,2683,Registration,200,OK,Thread Group 1-13,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2229,0,129
1591775655008,2704,Registration,200,OK,Thread Group 1-30,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2246,0,110
1591775655011,2698,Registration,200,OK,Thread Group 1-16,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2228,0,115
1591775654787,2698,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,2879,689,50,50,null,2228,229,115
1591775654996,2712,Registration,200,OK,Thread Group 1-1,text,true,,2887,689,50,50,http://localhost:1080/cgi-bin/login.pl,2346,0,128
1591775654927,2704,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,2879,689,50,50,null,2246,82,110
1591775654593,2712,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2887,689,50,50,null,2346,410,128
1591775655087,2619,Registration,200,OK,Thread Group 1-39,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2281,0,44
1591775655067,2637,Registration,200,OK,Thread Group 1-31,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2411,0,58
1591775655086,2619,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,2879,689,50,50,null,2281,11,44
1591775655009,2695,Registration,200,OK,Thread Group 1-14,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2457,0,119
1591775655279,2421,Registration,200,OK,Thread Group 1-42,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2091,0,1
1591775655090,2608,Registration,200,OK,Thread Group 1-40,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2110,0,41
1591775654783,2695,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,2879,689,50,50,null,2457,240,119
1591775654759,2683,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,2879,689,50,50,null,2229,239,129
1591775655278,2421,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-42,,true,,2879,689,50,50,null,2091,19,1
1591775655089,2608,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,2879,689,50,50,null,2110,22,41
1591775655001,2691,Registration,200,OK,Thread Group 1-7,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2227,0,124
1591775655061,2637,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,2879,689,50,50,null,2411,19,58
1591775655003,2682,Registration,200,OK,Thread Group 1-32,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2238,0,126
1591775655001,2682,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,2879,689,50,50,null,2238,38,126
1591775655320,2374,Registration,200,OK,Thread Group 1-44,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1919,0,2
1591775655319,2374,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-44,,true,,2879,689,50,50,null,1919,29,2
1591775654633,2691,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2879,689,50,50,null,2227,397,124
1591775655005,2730,Registration,200,OK,Thread Group 1-4,text,true,,2887,689,50,50,http://localhost:1080/cgi-bin/login.pl,2392,0,124
1591775654584,2730,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2887,689,50,50,null,2392,422,124
1591775655376,2366,Registration,200,OK,Thread Group 1-49,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2009,0,2
1591775655376,2366,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,2879,689,50,50,null,2009,1,2
1591775654985,2763,Registration,200,OK,Thread Group 1-17,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2271,0,138
1591775654797,2763,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,2879,689,50,50,null,2271,189,138
1591775655010,2744,Registration,200,OK,Thread Group 1-26,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2269,0,121
1591775654913,2744,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,2879,689,50,50,null,2269,98,121
1591775655348,2414,Registration,200,OK,Thread Group 1-47,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,1904,0,1
1591775655347,2414,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-47,,true,,2879,689,50,50,null,1904,2,1
1591775655404,2422,Registration,200,OK,Thread Group 1-50,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2109,0,2
1591775655403,2422,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-50,,true,,2879,689,50,50,null,2109,2,2
1591775655287,2546,Registration,200,OK,Thread Group 1-43,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2259,0,2
1591775655284,2549,Registration,200,OK,Thread Group 1-41,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2242,0,1
1591775655286,2546,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-43,,true,,2879,689,50,50,null,2259,2,2
1591775655283,2549,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,2879,689,50,50,null,2242,2,1
1591775655001,2902,Registration,200,OK,Thread Group 1-11,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2489,0,128
1591775654638,2902,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,2879,689,50,50,null,2489,364,128
1591775655328,2595,Registration,200,OK,Thread Group 1-45,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,2195,0,1
1591775655327,2595,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,true,,2879,689,50,50,null,2195,2,1
1591775655337,3743,Registration,200,OK,Thread Group 1-46,text,true,,2879,689,50,50,http://localhost:1080/cgi-bin/login.pl,3016,0,2
1591775655336,3743,Sign-up,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,true,,2879,689,50,50,null,3016,2,2
1591775657510,5929,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,,6913,2481,50,50,null,0,4,0
1591775657510,1170,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-2,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,664,0,0
1591775658681,1237,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-2,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,935,0,0
1591775659921,943,/cgi-bin/login.pl-13,200,OK,Thread Group 1-2,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,678,0,0
1591775660865,1532,/cgi-bin/login.pl-14,200,OK,Thread Group 1-2,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,1098,0,0
1591775662398,1047,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-2,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,851,0,0
1591775656635,7711,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-20,,true,,6913,2481,50,50,null,0,10,0
1591775656636,1750,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-20,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1616,0,0
1591775658392,1080,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-20,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,816,0,0
1591775659473,1229,/cgi-bin/login.pl-13,200,OK,Thread Group 1-20,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,1119,0,0
1591775660705,1701,/cgi-bin/login.pl-14,200,OK,Thread Group 1-20,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,1250,0,0
1591775662407,1951,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-20,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1499,0,0
1591775657675,6680,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-35,,true,,6913,2481,50,50,null,0,4,0
1591775657676,1574,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-35,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1213,0,0
1591775659251,1390,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-35,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1020,0,0
1591775660643,1470,/cgi-bin/login.pl-13,200,OK,Thread Group 1-35,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,751,0,0
1591775662114,839,/cgi-bin/login.pl-14,200,OK,Thread Group 1-35,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,721,0,0
1591775662954,1407,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-35,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,856,0,0
1591775657539,6822,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-22,,true,,6913,2481,50,50,null,0,5,0
1591775657540,1524,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-22,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,751,0,0
1591775659065,1567,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-22,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1010,0,0
1591775660635,1468,/cgi-bin/login.pl-13,200,OK,Thread Group 1-22,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,701,0,0
1591775662103,850,/cgi-bin/login.pl-14,200,OK,Thread Group 1-22,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,695,0,0
1591775662954,1413,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-22,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,909,0,0
1591775657497,6876,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-33,,true,,6913,2481,50,50,null,0,2,0
1591775657497,1560,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-33,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,832,0,0
1591775659058,1277,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-33,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,665,0,0
1591775660338,1686,/cgi-bin/login.pl-13,200,OK,Thread Group 1-33,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,967,0,0
1591775662024,939,/cgi-bin/login.pl-14,200,OK,Thread Group 1-33,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,808,0,0
1591775662963,1414,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-33,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,754,0,0
1591775657277,7144,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-23,,true,,6913,2481,50,50,null,0,2,0
1591775657277,1117,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-23,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,960,0,0
1591775658395,1890,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-23,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1262,0,0
1591775660287,1349,/cgi-bin/login.pl-13,200,OK,Thread Group 1-23,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,944,0,0
1591775661637,1208,/cgi-bin/login.pl-14,200,OK,Thread Group 1-23,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,996,0,0
1591775662845,1580,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-23,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1177,0,0
1591775657714,6708,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-16,,true,,6913,2481,50,50,null,0,3,0
1591775657714,1514,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-16,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1052,0,0
1591775659230,1511,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-16,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1021,0,0
1591775660743,1563,/cgi-bin/login.pl-13,200,OK,Thread Group 1-16,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,1231,0,0
1591775662306,1152,/cgi-bin/login.pl-14,200,OK,Thread Group 1-16,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,992,0,0
1591775663459,968,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-16,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,860,0,0
1591775657671,6824,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-24,,true,,6913,2481,50,50,null,0,4,0
1591775657671,1568,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-24,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1187,0,0
1591775659240,1098,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-24,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,687,0,0
1591775660341,1069,/cgi-bin/login.pl-13,200,OK,Thread Group 1-24,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,843,0,0
1591775661411,1700,/cgi-bin/login.pl-14,200,OK,Thread Group 1-24,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,1437,0,0
1591775663112,1389,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-24,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1039,0,0
1591775656761,7743,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-27,,true,,6913,2481,50,50,null,0,3,0
1591775656762,1911,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-27,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1479,0,0
1591775658674,1067,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-27,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,894,0,0
1591775659743,2122,/cgi-bin/login.pl-13,200,OK,Thread Group 1-27,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,1374,0,0
1591775661866,1089,/cgi-bin/login.pl-14,200,OK,Thread Group 1-27,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,929,0,0
1591775662955,1554,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-27,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1192,0,0
1591775657502,7011,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-12,,true,,6913,2481,50,50,null,0,5,0
1591775657502,1567,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-12,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,839,0,0
1591775659070,1559,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-12,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1175,0,0
1591775660632,1384,/cgi-bin/login.pl-13,200,OK,Thread Group 1-12,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,696,0,0
1591775662017,835,/cgi-bin/login.pl-14,200,OK,Thread Group 1-12,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,623,0,0
1591775662853,1666,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-12,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1311,0,0
1591775657535,6989,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,,6913,2481,50,50,null,0,3,0
1591775657535,1816,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-5,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1538,0,0
1591775659353,1463,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-5,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1170,0,0
1591775660819,1505,/cgi-bin/login.pl-13,200,OK,Thread Group 1-5,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,1111,0,0
1591775662324,1113,/cgi-bin/login.pl-14,200,OK,Thread Group 1-5,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,977,0,0
1591775663437,1092,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-5,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,832,0,0
1591775657736,6801,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-4,,true,,6913,2481,50,50,null,0,4,0
1591775657736,1569,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-4,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1007,0,0
1591775659307,1320,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-4,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,842,0,0
1591775660630,1391,/cgi-bin/login.pl-13,200,OK,Thread Group 1-4,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,721,0,0
1591775662022,1250,/cgi-bin/login.pl-14,200,OK,Thread Group 1-4,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,726,0,0
1591775663272,1271,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-4,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,1006,0,0
1591775657834,6757,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-43,,true,,6913,2481,50,50,null,0,5,0
1591775657835,1397,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-43,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1132,0,0
1591775659234,1496,/cgi-bin/nav.pl-12,200,OK,Thread Group 1-43,text,true,,1883,587,50,50,http://localhost:1080/cgi-bin/nav.pl?in=home,1017,0,0
1591775660733,1778,/cgi-bin/login.pl-13,200,OK,Thread Group 1-43,text,true,,1035,725,50,50,http://localhost:1080/cgi-bin/login.pl,1521,0,0
1591775662511,1129,/cgi-bin/login.pl-14,200,OK,Thread Group 1-43,text,true,,1154,241,50,50,http://localhost:1080/cgi-bin/login.pl?intro=true,826,0,0
1591775663641,957,/cgi-bin/nav.pl-15,200,OK,Thread Group 1-43,text,true,,1749,511,50,50,http://localhost:1080/cgi-bin/nav.pl?page=menu&in=home,630,0,0
1591775657272,7322,Login,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-10,,true,,6913,2481,50,50,null,0,5,0
1591775657272,1796,/cgi-bin/welcome.pl-11,200,OK,Thread Group 1-10,text,true,,1092,417,50,50,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,1042,0,0
